sentence#sentence_id#sentence_prefix#sentence_suffix_correct#sentence_suffix_random#text_title#cultural_space#periodized_language_with_regional_variant
и казань есмѧ и ѡрдѹ и ѹсланъ и сараи и берекезаны проехали есмѧ доброволно#280456#и казань есмѧ и ѡрдѹ и ѹсланъ и сараи#и берекезаны проехали есмѧ доброволно#борисовичѧ и ѿ влдкы генадїѧ твѣрьскых#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и въехали есмѧ в бѹзанъ рѣкꙋ#280457#и въехали есмѧ в#бѹзанъ рѣкꙋ#съ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
н тѹ наехали нас три тотарины поганыи#280458#н тѹ наехали нас#три тотарины поганыи#а ехал с кречаты ѿ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и сказали нам лживыѧ вѣсти#280459#и сказали нам#лживыѧ вѣсти#всеѧ рѹси доброволно#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
каисымъ солтанъ стережетъ гостеи в бꙋзанї#280460#каисымъ солтанъ стережетъ гостеи#в бꙋзанї#с ыною грамотою#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а с нимъ три тысѧчи тотаръ#280461#а с нимъ три#тысѧчи тотаръ#третье море черное#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и посолъ ширвашинъ асанъ бѣгъ дал имъ по ѡднорѧткы да по полотнѹ чтобы провели мимо азътарханъ#280462#и посолъ ширвашинъ асанъ бѣгъ дал имъ по ѡднорѧткы да по#полотнѹ чтобы провели мимо азътарханъ#с ѹглеча на костромѹ ко кн҃ѧзю александрѹ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ѡни по ѡднорѧткы взѧли#280463#и ѡни по#ѡднорѧткы взѧли#прьвое море дербеньское#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
да вѣсть дали в хазъторокани цр҃ю#280464#да вѣсть дали в#хазъторокани цр҃ю#и ѡни по#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ꙗзъ свое сѹдно покинѹлъ#280465#и ꙗзъ свое#сѹдно покинѹлъ#дорїѧ хвалитьскаа#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
да полѣзъ есми на сѹдно на послово и с товарищи#280466#да полѣзъ есми на сѹдно на послово#и с товарищи#гори гондꙋстаньскаа#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
азътарханъ по мсцꙋ ночи парꙋосом#280467#азътарханъ по мсцꙋ#ночи парꙋосом#и ст҃мъ мчн҃комъ борисѹ н глѣбѹ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и цр҃ь послалъ за нами всю свою ѡрдѹ#280472#и цр҃ь послалъ за нами#всю свою ѡрдѹ#се написах грѣшьное свое хоженїе#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и по нашим грѣхомъ нас постигли на бꙋгѹнѣ#280473#и по нашим грѣхомъ нас#постигли на бꙋгѹнѣ#и кн҃ѧзь великї ѿпѹстилъ мѧ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а мы ꙋ нихъ двꙋ застрелили#280475#а мы ꙋ нихъ#двꙋ застрелили#и цр҃ь послалъ за нами#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и сѹдно наше меншее стало на езꙋ#280476#и сѹдно наше меншее#стало на езꙋ#а ехал с кречаты ѿ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ѡны его взѧли часа того#280477#и ѡны его взѧли#часа того#н тѹ наехали нас#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а моꙗ рꙋхлѧд꙽ всѧ в меншемъ сѹднѣ#280479#а моꙗ рꙋхлѧд꙽ всѧ#в меншемъ сѹднѣ#с ыною грамотою#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а бол꙽шимъ есмѧ сѹдном дошли до морѧ#280480#а бол꙽шимъ есмѧ сѹдном#дошли до морѧ#а василеи папин#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
ино стало на ѹсть волгы на мели#280481#ино стало на ѹсть#волгы на мели#да полѣзъ есми на сѹдно на послово#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ѡни нас тѹто взѧли#280482#и ѡни нас#тѹто взѧли#двꙋ застрелили#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
да сѹдно есмѧ взадъ тѧнѹли до езꙋ#280483#да сѹдно есмѧ взадъ#тѧнѹли до езꙋ#татарьскаго ширвашина асамъ бѣга#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
н тѹтъ сѹд꙽но наше вол꙽шее взѧли#280484#н тѹтъ сѹд꙽но наше#вол꙽шее взѧли#в меншемъ сѹднѣ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
ї д҃ головы взѧли рѹскые#280485#ї д҃ головы#взѧли рѹскые#ино стало на ѹсть#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а нас ѿпѹстили голими головами за море#280486#а нас ѿпѹстили голими#головами за море#а василеи папин#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а в꙽верхь нас не пропѹстили вѣсти дѣлѧ#280487#а в꙽верхь нас не#пропѹстили вѣсти дѣлѧ#азътарханъ по мсцꙋ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и пошли есмѧ к дербеньти двѣма сѹды#280488#и пошли есмѧ к#дербеньти двѣма сѹды#азътарханъ по мсцꙋ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
в одномъ сѹднѣ посол асамъ бѣгъ да тезикы да рѹсаков нас і҃ головами#280489#в одномъ сѹднѣ посол асамъ бѣгъ да тезикы да#рѹсаков нас і҃ головами#н тѹтъ сѹд꙽но наше#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а в꙽ дрѹгомъ сѹднѣ ѕ҃ москвичь да ѕ҃ тверичь#280490#а в꙽ дрѹгомъ сѹднѣ ѕ҃ москвичь#да ѕ҃ тверичь#на низъ волгою#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и въстала фѹръстовина на морѣ#280491#и въстала фѹръстовина#на морѣ#с ѹглеча на костромѹ ко кн҃ѧзю александрѹ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
да сѹдно меншее разбило ѡ берегъ#280492#да сѹдно меншее разбило#ѡ берегъ#головами за море#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и пришлї есмѧ в дерьбенть#280495#и пришлї есмѧ#в дерьбенть#второе море индѣнское#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и тѹ василеи по здоровѹ пришелъ#280496#и тѹ василеи по#здоровѹ пришелъ#проехалъ городъ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и билъ есми челѡм василью папинѹ да послѹ ширвашинѹ асан бегѹ что есмѧ с нимъ пришли чтобы сѧ печаловалъ ѡ людех что их поимали под тархы каитаки#280498#и билъ есми челѡм василью папинѹ да послѹ ширвашинѹ асан бегѹ что есмѧ с нимъ пришли чтобы сѧ#печаловалъ ѡ людех что их поимали под тархы каитаки#розграбили#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ѡсан бѣгъ печаловал꙽ сѧ#280499#и ѡсан бѣгъ#печаловал꙽ сѧ#постигли на бꙋгѹнѣ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ездилъ на горѹ к бѹл꙽та бѣгѹ#280500#и ездилъ на горѹ#к бѹл꙽та бѣгѹ#поимали всѣхъ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и бѹлатъ бѣгъ послалъ скоро да къ ширваншѣ бѣгѹ что сѹдно рѹское разбило под тархи и каитакы пришедъ людеи поимали а товаръ их розъграбили#280501#и бѹлатъ бѣгъ послалъ скоро да къ ширваншѣ бѣгѹ что сѹдно рѹское разбило под тархи и#каитакы пришедъ людеи поимали а товаръ их розъграбили#печаловал꙽ сѧ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а ширванша бѣгъ того час послалъ посла к шѹринѹ своемѹ алиль бегѹ каитаческомѹ кн҃ѧзю что#280502#а ширванша бѣгъ того час послалъ посла к шѹринѹ своемѹ#алиль бегѹ каитаческомѹ кн҃ѧзю что#и пришли#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
сѹдно сѧ мое разбило под тархы#280503#сѹдно сѧ мое разбило#под тархы#н тѹтъ сѹд꙽но наше#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и твои люди пришед людеи поимали а товаръ ихъ пограбили#280504#и твои люди пришед людеи поимали а#товаръ ихъ пограбили#три тотарины поганыи#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ты бы мене дѣлѧ люди ко мнѣ прислалъ и товаръ их собралъ занеже тѣ люди посланы на мое имѧ#280505#и ты бы мене дѣлѧ люди ко мнѣ прислалъ и товаръ их собралъ занеже#тѣ люди посланы на мое имѧ#товаръ ихъ пограбили#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а что тобѣ бꙋдет надобетъ бѣ ꙋ менѧ и ты ко мнѣ пришли и ѧз тобѣ своемѹ братѹ за то не стою#280506#а что тобѣ бꙋдет надобетъ бѣ ꙋ менѧ и ты ко мнѣ пришли и ѧз#тобѣ своемѹ братѹ за то не стою#лживыѧ вѣсти#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ты бы их ѿпѹстилъ доброволно менѧ дѣлѧ#280507#и ты бы их ѿпѹстилъ#доброволно менѧ дѣлѧ#и ѡны его взѧли#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
ї алиль бѣгъ того часа ѿтослалъ людеи всѣх в дербентъ доброволно#280508#ї алиль бѣгъ того часа ѿтослалъ людеи#всѣх в дербентъ доброволно#печаловалъ ѡ людех что их поимали под тархы каитаки#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а из дербентѹ послали их к ширванши въ рдѹ его коитѹлъ#280509#а из дербентѹ послали их к ширванши#въ рдѹ его коитѹлъ#да полѣзъ есми на сѹдно на послово#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а мы поехали к ширъванше во и коитѹлъ#280510#а мы поехали к ширъванше#во и коитѹлъ# #Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и били есмѧ емꙋ челом чтобы нас пожаловалъ чѣм доити до рꙋси#280511#и били есмѧ емꙋ челом чтобы нас пожаловалъ#чѣм доити до рꙋси#в одномъ сѹднѣ посол асамъ бѣгъ да тезикы да#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ѡн намъ не дал ничего#280512#и ѡн намъ не#дал ничего#лживыѧ вѣсти#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и мы заплакавъ да розошли сѧ кои кѹды#280514#и мы заплакавъ да розошли#сѧ кои кѹды#ано нас#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
ꙋ кого что есть на рꙋси и тот пошелъ на рѹсь#280515#ꙋ кого что есть на рꙋси и#тот пошелъ на рѹсь#и били есмѧ емꙋ челом чтобы нас пожаловалъ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а кои должен а тот пошел кѹды его ооч҃и понесли#280516#а кои должен а тот пошел кѹды#его ооч҃и понесли#печаловалъ ѡ людех что их поимали под тархы каитаки#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а иные ѡстали сѧ в шамахѣе#280517#а иные ѡстали сѧ#в шамахѣе#головами за море#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а иные пошли роботать к бакѣ#280518#а иные пошли роботать#к бакѣ#в дерьбенть#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а ꙗз пошелъ к дербенти#280519#а ꙗз пошелъ#к дербенти#и посолъ ширвашинъ асанъ бѣгъ дал имъ по ѡднорѧткы да по#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а из дербенти к бакѣ гдѣ ѡгнь горить неѹгасимы#280520#а из дербенти к бакѣ гдѣ#ѡгнь горить неѹгасимы#великаго кн҃ѧзѧ ивана#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а из бакї пошелъ есми за море к чебокарѹ#280521#а из бакї пошелъ есми за#море к чебокарѹ#и сѹдно наше меншее#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
да тѹтъ есми жил в чебокарѣ ѕ҃ мсць#280522#да тѹтъ есми жил в#чебокарѣ ѕ҃ мсць#и сказали нам#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
да в сарѣ жил мсць в маздраньскои земли#280523#да в сарѣ жил мсць#в маздраньскои земли#да вѣсть дали в#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и тѹтъ жилъ есми мсць#280525#и тѹтъ жилъ#есми мсць#и ѡн намъ не#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а из димовантѹ ко рѣю#280527#а из димовантѹ#ко рѣю##Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а тѹ ꙋбили шаꙋсенѧ алеевых детеи и внѹчатъ махметевых#280528#а тѹ ꙋбили шаꙋсенѧ алеевых детеи#и внѹчатъ махметевых#чѣм доити до рꙋси#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
ино о҃ городовъ сѧ розвалило#280530#ино о҃ городовъ#сѧ розвалило#на низъ волгою#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а изд рѣѧ к кашени#280531#а изд рѣѧ#к кашени#а с нимъ три#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и тѹтъ есми был мсць#280532#и тѹтъ есми#был мсць#сѹдно покинѹлъ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а из кашени к наинѹ#280533#а из кашени#к наинѹ#и ѡни по#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а из наина ко ездѣи#280534#а из наина#ко ездѣи#и ты бы их ѿпѹстилъ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и тѹтъ жилъ есми мсць#280535#и тѹтъ жилъ#есми мсць#и ѹ игѹмена сѧ блгсвивъ ѹ макарїѧ брати ис#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а из диесъ къ сырчанѹ#280536#а из диесъ#къ сырчанѹ#на морѣ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а изъ сырчана къ таромѹ#280537#а изъ сырчана#къ таромѹ#и въстала фѹръстовина#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а изъ торома к ларѹ#280540#а изъ торома#к ларѹ#же#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а изъ лара к бендерю#280541#а изъ лара#к бендерю#к наинѹ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и тѹтъ есть пристанище гѹрмызьское#280542#и тѹтъ есть#пристанище гѹрмызьское#и билъ есми челѡм василью папинѹ да послѹ ширвашинѹ асан бегѹ что есмѧ с нимъ пришли чтобы сѧ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и тѹт есть море индѣиское#280543#и тѹт есть#море индѣиское#и ѡни нас#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а парьсѣискым ꙗзыкомъ и гондѹстаньскаа дорїѧ#280544#а парьсѣискым ꙗзыкомъ и#гондѹстаньскаа дорїѧ#поимали всѣхъ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и ѿтѹды ити моремъ до гѹрмыза д҃ мили#280545#и ѿтѹды ити моремъ до#гѹрмыза д҃ мили#рѹсаков нас і҃ головами#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а гѹрмызъ есть на ѡстровѣ#280546#а гѹрмызъ есть#на ѡстровѣ#в маздраньскои земли#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а еже днь поимаеть его море по двожды на днь#280547#а еже днь поимаеть его море по#двожды на днь#и ѡн намъ не#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и тѹтъ есми взѧлъ а҃ великъ днь#280548#и тѹтъ есми взѧлъ#а҃ великъ днь#и бѹлатъ бѣгъ послалъ скоро да къ ширваншѣ бѣгѹ что сѹдно рѹское разбило под тархи и#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а пришел есми в гѹр꙽мызъ за четыре недѣли до велика дни#280549#а пришел есми в гѹр꙽мызъ за четыре#недѣли до велика дни#здоровѹ пришелъ#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а то есми горы не всѣ писалъ#280550#а то есми горы#не всѣ писалъ#и казань есмѧ и ѡрдѹ и ѹсланъ и сараи#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а в гѹрмызѣ есть варное слн҃це#280552#а в гѹрмызѣ есть#варное слн҃це#и ты бы мене дѣлѧ люди ко мнѣ прислалъ и товаръ их собралъ занеже#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а в гѹрмызѣ былъ есми мсць#280554#а в гѹрмызѣ былъ#есми мсць#варное слн҃це#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а изъ гѹрмыза пошелъ есми за море индѣиское по велицѣ дн҃и в фоминѹ недѣлю в тавѫ с коньми#280555#а изъ гѹрмыза пошелъ есми за море индѣиское по велицѣ дн҃и в#фоминѹ недѣлю в тавѫ с коньми#море индѣиское#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и шли есмѧ моремъ до мош꙽ката і҃ дн҃и#280556#и шли есмѧ моремъ до#мош꙽ката і҃ дн҃и#в одномъ сѹднѣ посол асамъ бѣгъ да тезикы да#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а ѿ мош꙽ката до дѣгѹ д҃ дн҃и#280557#а ѿ мош꙽ката до#дѣгѹ д҃ дн҃и#в одномъ сѹднѣ посол асамъ бѣгъ да тезикы да#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а тѹтъ сѧ родить краска да лекъ#280560#а тѹтъ сѧ родить#краска да лекъ#и сѹдно наше меншее#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а ѿ канбата к꙽ чивилю#280561#а ѿ канбата#к꙽ чивилю#а ѿтѹды#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а ѿ чивилѧ есмѧ пошли в семѹю недлю по велицѣ дн҃и#280562#а ѿ чивилѧ есмѧ пошли в семѹю#недлю по велицѣ дн҃и#с ыною грамотою#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а шли есмѧ в тавѣ ѕ҃ недль моремъ до чивилѧ#280563#а шли есмѧ в тавѣ ѕ҃ недль#моремъ до чивилѧ#ѡднорѧткы взѧли#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и тѹтъ есть индѣискаа страна#280564#и тѹтъ есть#индѣискаа страна#и ѡн намъ не#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
и люди ходѧть нагы всѣ#280565#и люди ходѧть#нагы всѣ#ко амили#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
а волосы в однѹ косѹ плетены#280568#а волосы в однѹ#косѹ плетены#и по нашим грѣхомъ нас#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
дѣти родѧть на всѧкыи год#280570#дѣти родѧть на#всѧкыи год#мош꙽ката і҃ дн҃и#Afanasij Nikitin’s journey beyond three seas#Middle period Muscovy#Middle period Church Slavic, Eastern variant
